chunk,rea_id,rea_text,reg_id,reg_article,reg_text,deviation,confidence,needs_more_context,types,compliance_status,reasoning_short,evidence_rea,evidence_reg
chunk4_deontic_stages,REA-04#3,"You are required to transfer data in order to fulfil the processing purposes listed below, and this may include transferring data to third parties.",REG-101,Art18(2),"The Data Subject SHALL process personal data with the exception of storage, only when consent is given or for the establishment, exercise or defence of legal claims or for the protection of the rights of another natural or legal person or for reasons of important public interest of the Union or of a Member State.",False,low,True,none,needs manual review,"The REA permits that processing may include transferring data to third parties, while the REG text concerns when personal data may be processed except for storage. The clauses do not clearly express the same specific constraint, and no direct quote-supported conflict is established.",,
chunk4_deontic_stages,REA-04#4,This may also include the transfer of personal data to European and non-European countries and the storage of data outside the EU or the European Economic Area (EEA).,REG-070,Art15(2),"Where personal data are transferred to a third country or to an international organisation, the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer.",False,low,True,none,needs manual review,"The REA describes that transfers/storage outside the EU/EEA may occur, while the REG grants a right to be informed of safeguards when transfers occur; these do not clearly express the same constraint, so no quote-supported mismatch is established.",This may also include the transfer of personal data to European and non-European countries and the storage of data outside the EU or the European Economic Area (EEA).,"Where personal data are transferred to a third country or to an international organisation, the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer."
chunk4_deontic_stages,REA-04#4,This may also include the transfer of personal data to European and non-European countries and the storage of data outside the EU or the European Economic Area (EEA).,REG-125,Art46(3),"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by:",False,low,True,none,needs manual review,"The REA states that transfer/storage outside the EU/EEA may be included, while the REG states that appropriate safeguards may be provided for subject to supervisory authorisation; the texts do not clearly state the same or conflicting requirement.",This may also include the transfer of personal data to European and non-European countries and the storage of data outside the EU or the European Economic Area (EEA).,"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by:"
chunk4_deontic_stages,REA-04#4,This may also include the transfer of personal data to European and non-European countries and the storage of data outside the EU or the European Economic Area (EEA).,REG-126,Art46(3(a)),"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by: (a) contractual clauses between the controller or processor and the controller, processor or the recipient of the personal data in the third country or international organisation; or",False,low,True,none,needs manual review,"The REA mentions possible transfer/storage locations, whereas the REG concerns one possible mechanism for providing safeguards via contractual clauses subject to authorisation; they address different constraints and no direct conflict is quoted.",This may also include the transfer of personal data to European and non-European countries and the storage of data outside the EU or the European Economic Area (EEA).,"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by: (a) contractual clauses between the controller or processor and the controller, processor or the recipient of the personal data in the third country or international organisation; or"
chunk5_deontic_stages,REA-05#1,"We share your data with service providers bound by instructions, both within the PwC network and with other third parties, such as IT service providers, who support us in our activities, e.g. as part of the administration and maintenance of the websites and the related systems and/or for other internal or administrative purposes.",REG-023,Art13(1(e)),"The Controller SHALL provide the data subject with all of the following information: (e) the recipients or categories of recipients of the personal data, if any,",False,medium,False,none,compliant,"The REA states that data is shared with service providers and third parties, which aligns at a high level with identifying recipients or categories of recipients; no quote-supported mismatch is clear from the text.","We share your data with service providers bound by instructions, both within the PwC network and with other third parties","The Controller SHALL provide the data subject with all of the following information: (e) the recipients or categories of recipients of the personal data, if any,"
chunk5_deontic_stages,REA-05#1,"We share your data with service providers bound by instructions, both within the PwC network and with other third parties, such as IT service providers, who support us in our activities, e.g. as part of the administration and maintenance of the websites and the related systems and/or for other internal or administrative purposes.",REG-064,Art15(1(c)),"The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;",False,low,True,none,needs manual review,"The REA describes sharing data with service providers, while the REG text appears to concern disclosure information to the data subject about recipients; the clauses do not clearly express the same or directly conflicting constraint.","We share your data with service providers bound by instructions, both within the PwC network and with other third parties","The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;"
chunk5_deontic_stages,REA-05#1,"We share your data with service providers bound by instructions, both within the PwC network and with other third parties, such as IT service providers, who support us in our activities, e.g. as part of the administration and maintenance of the websites and the related systems and/or for other internal or administrative purposes.",REG-122,Art46(2(d)),The appropriate safeguards MAY be provided for by: (d) standard data protection clauses adopted by a supervisory authority and approved by the Commission pursuant to the examination procedure referred to in Article 93(2);,False,low,True,none,needs manual review,"The REA mentions service providers being bound by instructions, while the REG concerns one possible form of appropriate safeguards using approved standard clauses; they do not clearly state the same or conflicting requirement.",service providers bound by instructions,The appropriate safeguards MAY be provided for by: (d) standard data protection clauses adopted by a supervisory authority and approved by the Commission
chunk5_deontic_stages,REA-06#1,"If we pass on data to service providers bound by instructions, we do not require a separate legal basis for this.",REG-004,Art6(1(c)),Processing shall be lawful only if and to the extent that at least one of the following applies: (c) processing is necessary for compliance with a legal obligation to which the controller is subject;,False,low,True,none,needs manual review,"The REA says 'we do not require a separate legal basis for this' for passing data to instructed service providers, while the cited REG clause specifies one example of when processing is lawful, namely necessity for compliance with a legal obligation. The REG does not clearly require a separate legal basis specifically for this onward transfer, so no direct conflict is quote-supported.",,
chunk5_deontic_stages,REA-06#1,"If we pass on data to service providers bound by instructions, we do not require a separate legal basis for this.",REG-021,Art13(1(c)),The Controller SHALL provide the data subject with all of the following information at the time when personal data are obtained: (c) the purposes of the processing for which the personal data are intended as well as the legal basis for the processing;,False,low,True,none,needs manual review,"The REA concerns whether a separate legal basis is required for passing data to instructed service providers, whereas the REG concerns informing the data subject of the purposes and legal basis at the time data are obtained. The texts do not clearly express the same or directly conflicting constraint.",,
chunk5_deontic_stages,REA-06#1,"If we pass on data to service providers bound by instructions, we do not require a separate legal basis for this.",REG-037,Art14(1(c)),"Where personal data have not been obtained from the data subject, the controller shall provide the data subject with the following information: (c) the purposes of the processing for which the personal data are intended as well as the legal basis for the processing;",False,low,True,none,needs manual review,"The REA states that no separate legal basis is required when passing data to instructed service providers, while the REG requires providing information about purposes and legal basis to the data subject where data were not obtained from the data subject. These address different duties, so no clear quote-supported mismatch is established.",,
chunk5_deontic_stages,REA-07#1,"In addition, we share your data in individual cases both within the PwC network and with other third parties who use your data under their own responsibility.",REG-023,Art13(1(e)),"The Controller SHALL provide the data subject with all of the following information: (e) the recipients or categories of recipients of the personal data, if any,",False,low,True,none,needs manual review,"The REA states that data is shared with certain recipients, and the REG requires informing the data subject about recipients; these are different kinds of obligations, so no direct conflict is shown.",we share your data in individual cases both within the PwC network and with other third parties,"The Controller SHALL provide the data subject with all of the following information: (e) the recipients or categories of recipients of the personal data, if any,"
chunk5_deontic_stages,REA-07#1,"In addition, we share your data in individual cases both within the PwC network and with other third parties who use your data under their own responsibility.",REG-064,Art15(1(c)),"The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;",False,low,True,none,needs manual review,"The REA describes sharing data with recipients, while the REG text appears to concern disclosure to the data subject about recipients; the constraints are not clearly the same, so no quote-supported mismatch can be established.",we share your data in individual cases both within the PwC network and with other third parties,"The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;"
chunk5_deontic_stages,REA-07#1,"In addition, we share your data in individual cases both within the PwC network and with other third parties who use your data under their own responsibility.",REG-132,Art71(1),"The report shall be made public and be transmitted to the European Parliament, to the Council and to the Commission.",False,low,True,none,needs manual review,"The REG concerns publication and transmission of a report, which is unrelated to the REA's statement about sharing personal data, so there is no comparable constraint for deviation analysis.",we share your data in individual cases both within the PwC network and with other third parties,"The report shall be made public and be transmitted to the European Parliament, to the Council and to the Commission."
chunk5_deontic_stages,REA-07#2,"For example, in individual cases we also transfer personal data to other companies in the PwC network to support and improve the effectiveness of our business processes (including coordinated marketing activities), specifically to PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft.",REG-023,Art13(1(e)),"The Controller SHALL provide the data subject with all of the following information: (e) the recipients or categories of recipients of the personal data, if any,",False,medium,False,none,compliant,"The REA names recipients of personal data, which is compatible with the REG's requirement to provide recipient information; there is no quote-supported conflict between them.",we also transfer personal data to other companies in the PwC network | specifically to PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft,"The Controller SHALL provide the data subject with all of the following information: (e) the recipients or categories of recipients of the personal data, if any,"
chunk5_deontic_stages,REA-07#2,"For example, in individual cases we also transfer personal data to other companies in the PwC network to support and improve the effectiveness of our business processes (including coordinated marketing activities), specifically to PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft.",REG-064,Art15(1(c)),"The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;",False,low,True,none,needs manual review,"The REG text is unclear and appears to concern disclosure to the data subject about recipients, especially in third countries or international organisations; the REA's statement about transfer to PwC network companies does not clearly conflict with that constraint.",we also transfer personal data to other companies in the PwC network,"The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;"
chunk5_deontic_stages,REA-07#2,"For example, in individual cases we also transfer personal data to other companies in the PwC network to support and improve the effectiveness of our business processes (including coordinated marketing activities), specifically to PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft.",REG-070,Art15(2),"Where personal data are transferred to a third country or to an international organisation, the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer.",False,low,True,none,needs manual review,"The REA describes a transfer, while the REG concerns a data subject's right to be informed of safeguards for transfers to a third country or international organisation; the texts do not clearly express the same constraint, and omission of safeguards information alone is not enough.",we also transfer personal data to other companies in the PwC network,"Where personal data are transferred to a third country or to an international organisation, the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer."
chunk6_deontic_stages,REA-08#1,"We shall pass on your data to other third parties, such as public authorities, courts or other bodies, if we are required by law or by official or court order of an EU member state to disclose personal data to these bodies.",REG-052,Art14(3(c)),"The controller shall provide the information referred to in paragraphs 1 and 2: (c) if a disclosure to another recipient is envisaged, at the latest when the personal data are first disclosed.",False,medium,False,none,compliant,"The REA states when data may be passed to third parties, while the REG requires the controller to provide information if disclosure is envisaged and specifies timing for that information; omission of the notice requirement in the REA is not itself a deviation.",,
chunk6_deontic_stages,REA-08#1,"We shall pass on your data to other third parties, such as public authorities, courts or other bodies, if we are required by law or by official or court order of an EU member state to disclose personal data to these bodies.",REG-064,Art15(1(c)),"The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;",False,low,True,none,needs manual review,"The REA concerns the company passing data to third parties when legally required, while the REG text appears to concern disclosure information to the data subject/recipients; the constraints are not clearly the same or directly conflicting from the provided text.",,
chunk6_deontic_stages,REA-08#1,"We shall pass on your data to other third parties, such as public authorities, courts or other bodies, if we are required by law or by official or court order of an EU member state to disclose personal data to these bodies.",REG-132,Art71(1),"The report shall be made public and be transmitted to the European Parliament, to the Council and to the Commission.",False,low,True,none,needs manual review,"The REA is about disclosing personal data to third parties under legal compulsion, whereas the REG is about making a report public and transmitting it to EU institutions; they address different acts and objects.",,
chunk6_deontic_stages,REA-08#2,These bodies also use the data on their own responsibility.,REG-119,Art46(2(a)),"Public authorities or bodies MAY provide for appropriate safeguards referred to in paragraph 1, without requiring any specific authorisation from a supervisory authority, by: (a) a legally binding and enforceable instrument between The Authorities.",False,low,True,none,needs manual review,"The REA addresses use of data by bodies on their own responsibility, whereas the REG permits public authorities or bodies to provide appropriate safeguards by a legally binding instrument; no quote-supported mismatch on the same constraint is clear.",,
chunk6_deontic_stages,REA-08#2,These bodies also use the data on their own responsibility.,REG-125,Art46(3),"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by:",False,low,True,none,needs manual review,"The REA describes data use responsibility, while the REG generally allows appropriate safeguards to be provided subject to supervisory authorisation; the texts are not clearly comparable as the same or conflicting obligation.",,
chunk6_deontic_stages,REA-08#2,These bodies also use the data on their own responsibility.,REG-127,Art46(3(b)),"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by: (b) provisions to be inserted into administrative arrangements between public authorities or bodies which include enforceable and effective data subject rights.",False,low,True,none,needs manual review,"The REA states that bodies 'use the data on their own responsibility,' while the REG concerns safeguards in administrative arrangements subject to supervisory authorisation; these do not clearly express the same constraint or a direct conflict.",,
chunk6_deontic_stages,REA-08#3,"Insofar as you have explicitly consented, Art 6 para 1 lit a)",REG-002,Art6(1(a)),Processing shall be lawful only if and to the extent that at least one of the following applies: (a) the data subject has given consent to the processing of his or her personal data for one or more specific purposes;,False,low,True,none,needs manual review,"The REA's 'explicitly consented' and the REG's 'has given consent' both refer to consent under Article 6(1)(a), but without clearer context they do not directly conflict in a quote-supported way.",you have explicitly consented,the data subject has given consent to the processing of his or her personal data for one or more specific purposes
chunk6_deontic_stages,REA-08#3,"Insofar as you have explicitly consented, Art 6 para 1 lit a)",REG-080,Art17(1(b)),"And the Controller SHALL have the obligation to erase personal data without undue delay where one of the following grounds applies: (b) The Data Subject withdraws consent on which the processing is based according to point (a) of Article 6(1), or point (a) of Article 9(2), and where there is no other legal ground for the processing;",False,low,True,none,needs manual review,"The REA addresses giving consent, whereas the REG addresses withdrawal of consent as a ground for erasure; these are different constraints and do not clearly conflict.",you have explicitly consented,The Data Subject withdraws consent on which the processing is based according to point (a) of Article 6(1)
chunk6_deontic_stages,REA-08#3,"Insofar as you have explicitly consented, Art 6 para 1 lit a)",REG-104,Art20(1(a)),"The data subject shall have the right to receive the personal data concerning him or her, which he or she has provided to a controller, in a structured, commonly used and machine-readable format and have the right to transmit those data to another controller without hindrance from the controller to which the personal data have been provided, where: (a) the processing is based on consent pursuant to point (a) of Article 6(1) or point (a) of Article 9(2) or on a contract pursuant to point (b) of Article 6(1); and",False,low,True,none,needs manual review,"The REA mentions explicit consent under Article 6(1)(a), while the REG lists consent as one triggering condition among others for portability rights; the spans are not clearly expressing the same full constraint, so no quote-supported mismatch can be established.","Insofar as you have explicitly consented, Art 6 para 1 lit a)",where: (a) the processing is based on consent pursuant to point (a) of Article 6(1) or point (a) of Article 9(2) or on a contract pursuant to point (b) of Article 6(1);
chunk6_deontic_stages,REA-08#4,"GDPR is the legal basis for the data transfer. If there is a legal obligation to disclose the data, the legal basis for the data transfer is Art 6 para 1 lit c) GDPR. If, on the other hand, the disclosure is necessary for the fulfilment of a contractual or pre-contractual measure with you as a natural person, Art 6 para 1 lit b)",REG-003,Art6(1(b)),Processing shall be lawful only if and to the extent that at least one of the following applies: (b) processing is necessary for the performance of a contract to which the data subject is party or in order to take steps at the request of the data subject prior to entering into a contract;,False,medium,False,none,compliant,"The REA cites Article 6(1)(b) for disclosure/data transfer in contractual or pre-contractual situations, which is broadly aligned with the REG's contract/pre-contract necessity basis; no clear quote-supported conflict is shown.","If, on the other hand, the disclosure is necessary for the fulfilment of a contractual or pre-contractual measure with you as a natural person, Art 6 para 1 lit b)",(b) processing is necessary for the performance of a contract to which the data subject is party or in order to take steps at the request of the data subject prior to entering into a contract;
chunk6_deontic_stages,REA-08#4,"GDPR is the legal basis for the data transfer. If there is a legal obligation to disclose the data, the legal basis for the data transfer is Art 6 para 1 lit c) GDPR. If, on the other hand, the disclosure is necessary for the fulfilment of a contractual or pre-contractual measure with you as a natural person, Art 6 para 1 lit b)",REG-064,Art15(1(c)),"The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;",False,low,True,none,needs manual review,"The REA discusses legal bases for disclosure/data transfer, while the REG text concerns disclosure information about recipients; they do not clearly express the same constraint, so no supported mismatch can be established.","GDPR is the legal basis for the data transfer. | If there is a legal obligation to disclose the data, the legal basis for the data transfer is Art 6 para 1 lit c) GDPR.","The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;"
chunk6_deontic_stages,REA-08#4,"GDPR is the legal basis for the data transfer. If there is a legal obligation to disclose the data, the legal basis for the data transfer is Art 6 para 1 lit c) GDPR. If, on the other hand, the disclosure is necessary for the fulfilment of a contractual or pre-contractual measure with you as a natural person, Art 6 para 1 lit b)",REG-104,Art20(1(a)),"The data subject shall have the right to receive the personal data concerning him or her, which he or she has provided to a controller, in a structured, commonly used and machine-readable format and have the right to transmit those data to another controller without hindrance from the controller to which the personal data have been provided, where: (a) the processing is based on consent pursuant to point (a) of Article 6(1) or point (a) of Article 9(2) or on a contract pursuant to point (b) of Article 6(1); and",False,low,True,none,needs manual review,"The REA mentions Article 6(1)(b) as a legal basis for disclosure/data transfer, while the REG uses Article 6(1)(b) as a condition for portability rights; these are not the same operative constraint, so no clear deviation is supported.","If, on the other hand, the disclosure is necessary for the fulfilment of a contractual or pre-contractual measure with you as a natural person, Art 6 para 1 lit b)",where: (a) the processing is based on consent pursuant to point (a) of Article 6(1) or point (a) of Article 9(2) or on a contract pursuant to point (b) of Article 6(1); and
chunk6_deontic_stages,REA-08#5,GDPR is the legal basis.,REG-011,Art6(3(b)),"The basis for the processing referred to in point (c) and (e) of paragraph 1 shall be laid down by: (b) Member State law to which the controller is subject. The purpose of the processing shall be determined in that legal basis or, as regards the processing referred to in point (e) of paragraph 1, shall be necessary for the performance of a task carried out in the public interest or in the exercise of official authority vested in the controller. That legal basis may contain provisions to adapt the application of rules of this Regulation, inter alia: the general conditions governing the lawfulness of processing by the controller; the types of data which are subject to the processing; the data subjects concerned; the entities to, and the purposes for which, the personal data may be disclosed; the purpose limitation; storage periods; and processing operations and processing procedures, including measures to ensure lawful and fair processing such as those for other specific processing situations as provided for in Chapter IX. The Union or the Member State law shall meet an objective of public interest and be proportionate to the legitimate aim pursued.",True,medium,False,Data deviation,potential violation,"The REA identifies ""GDPR"" as the legal basis, while the REG text specifies the legal basis as Union or Member State law for this processing basis; this changes the identified basis.",GDPR is the legal basis.,The basis for the processing referred to in point (c) and (e) of paragraph 1 shall be laid down by: (b) Member State law to which the controller is subject. | The Union or the Member State law shall meet an objective of public interest and be proportionate to the legitimate aim pursued.
chunk6_deontic_stages,REA-08#5,GDPR is the legal basis.,REG-021,Art13(1(c)),The Controller SHALL provide the data subject with all of the following information at the time when personal data are obtained: (c) the purposes of the processing for which the personal data are intended as well as the legal basis for the processing;,False,low,True,none,needs manual review,"The REG concerns the controller's duty to provide information about the legal basis, whereas the REA only asserts a legal basis; no quote-supported conflict is shown.",GDPR is the legal basis.,The Controller SHALL provide the data subject with all of the following information at the time when personal data are obtained: (c) the purposes of the processing for which the personal data are intended as well as the legal basis for the processing;
chunk6_deontic_stages,REA-08#5,GDPR is the legal basis.,REG-037,Art14(1(c)),"Where personal data have not been obtained from the data subject, the controller shall provide the data subject with the following information: (c) the purposes of the processing for which the personal data are intended as well as the legal basis for the processing;",False,low,True,none,needs manual review,"The REG requires disclosure of the legal basis, while the REA merely states what the legal basis is; these do not clearly express conflicting constraints.",GDPR is the legal basis.,the controller shall provide the data subject with the following information: (c) the purposes of the processing for which the personal data are intended as well as the legal basis for the processing;
chunk6_deontic_stages,REA-08#6,"Otherwise, the transfer is based on our legitimate interests and the legal basis is Art 6 para 1 lit f) GDPR.",REG-007,Art6(1(f)),"Processing shall be lawful only if and to the extent that at least one of the following applies: (f) processing is necessary for the purposes of the legitimate interests pursued by the controller or by a third party, except where such interests are overridden by the interests or fundamental rights and freedoms of the data subject which require protection of personal data, in particular where the data subject is a child. Point (f) of the first subparagraph shall not apply to processing carried out by public authorities in the performance of their tasks.",False,low,True,none,needs manual review,"The REA generally invokes Art 6(1)(f) legitimate interests for the transfer, and the REG sets conditions and an exception for applying that legal basis; the REA does not clearly contradict those conditions on its face.",the transfer is based on our legitimate interests and the legal basis is Art 6 para 1 lit f) GDPR,processing is necessary for the purposes of the legitimate interests pursued by the controller or by a third party | Point (f) of the first subparagraph shall not apply to processing carried out by public authorities in the performance of their tasks.
chunk6_deontic_stages,REA-08#6,"Otherwise, the transfer is based on our legitimate interests and the legal basis is Art 6 para 1 lit f) GDPR.",REG-022,Art13(1(d)),"The Controller SHALL provide the data subject with all of the following information: (d) where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by The Controller or by a third party,",False,low,True,none,needs manual review,"The REA states that the transfer is based on legitimate interests under Art 6(1)(f), while the REG requires providing that information to the data subject; these are related but not clearly the same constraint, so no quote-supported mismatch is established.",the transfer is based on our legitimate interests and the legal basis is Art 6 para 1 lit f) GDPR,"The Controller SHALL provide the data subject with all of the following information: (d) where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by The Controller or by a third party"
chunk6_deontic_stages,REA-08#6,"Otherwise, the transfer is based on our legitimate interests and the legal basis is Art 6 para 1 lit f) GDPR.",REG-043,Art14(2(b)),"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: (b) where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by the controller or by a third party;",False,low,True,none,needs manual review,"The REA identifies legitimate interests as the legal basis, whereas the REG imposes an information-provision duty about such interests; the texts do not clearly conflict on the same obligation.",the transfer is based on our legitimate interests and the legal basis is Art 6 para 1 lit f) GDPR,"the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: (b) where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by the controller or by a third party"
chunk6_deontic_stages,REA-08#7,We and the other companies in the PwC network have an interest in making our work processes efficient and in sharing business processes within the PwC network for this purpose.,REG-125,Art46(3),"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by:",False,low,True,none,needs manual review,"The REA concerns internal interest in efficiency and process sharing, while the REG permissively addresses how appropriate safeguards may be provided subject to authorisation; no directly corresponding or conflicting constraint is clearly stated.",We and the other companies in the PwC network have an interest in making our work processes efficient and in sharing business processes within the PwC network for this purpose.,"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by:"
chunk6_deontic_stages,REA-08#7,We and the other companies in the PwC network have an interest in making our work processes efficient and in sharing business processes within the PwC network for this purpose.,REG-132,Art71(1),"The report shall be made public and be transmitted to the European Parliament, to the Council and to the Commission.",False,low,True,none,needs manual review,"The REA discusses internal business-process efficiency and sharing within the PwC network, while the REG requires publication and transmission of a report; they do not clearly express the same constraint, so no quote-supported mismatch can be established.",We and the other companies in the PwC network have an interest in making our work processes efficient and in sharing business processes within the PwC network for this purpose.,"The report shall be made public and be transmitted to the European Parliament, to the Council and to the Commission."
chunk6_deontic_stages,REA-08#7,We and the other companies in the PwC network have an interest in making our work processes efficient and in sharing business processes within the PwC network for this purpose.,REG-133,Art71(2),"The annual report shall include a review of the practical application of the guidelines, recommendations and best practices referred to in point (l) of Article 70(1) as well as of the binding decisions referred to in Article 65.",False,low,True,none,needs manual review,"The REA states an interest in efficient work processes and sharing business processes, whereas the REG mandates content of an annual report; the texts are about different actions and objects, so there is no clear same-constraint conflict.",We and the other companies in the PwC network have an interest in making our work processes efficient and in sharing business processes within the PwC network for this purpose.,"The annual report shall include a review of the practical application of the guidelines, recommendations and best practices referred to in point (l) of Article 70(1) as well as of the binding decisions referred to in Article 65."
chunk6_deontic_stages,REA-08#8,"Insofar as any of the above-mentioned data transfers are made to a recipient outside the EEA (to so-called “third countries”), an appropriate level of data protection for the foreign transfer is ensured by means of suitable security measures.",REG-064,Art15(1(c)),"The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;",False,low,True,none,needs manual review,"The REA mentions transfers to recipients outside the EEA, whereas the REG text provided concerns disclosure to the data subject about recipients; the texts do not clearly state the same or conflicting requirement.",any of the above-mentioned data transfers are made to a recipient outside the EEA (to so-called “third countries”),recipients in third countries or international organisations
chunk6_deontic_stages,REA-08#8,"Insofar as any of the above-mentioned data transfers are made to a recipient outside the EEA (to so-called “third countries”), an appropriate level of data protection for the foreign transfer is ensured by means of suitable security measures.",REG-070,Art15(2),"Where personal data are transferred to a third country or to an international organisation, the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer.",False,medium,False,none,compliant,"The REA addresses ensuring protection/safeguards for transfers, while the REG addresses the data subject's right to be informed of safeguards; these are different constraints, so no clear contradiction is shown.",an appropriate level of data protection for the foreign transfer is ensured by means of suitable security measures,the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer
chunk6_deontic_stages,REA-08#8,"Insofar as any of the above-mentioned data transfers are made to a recipient outside the EEA (to so-called “third countries”), an appropriate level of data protection for the foreign transfer is ensured by means of suitable security measures.",REG-126,Art46(3(a)),"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by: (a) contractual clauses between the controller or processor and the controller, processor or the recipient of the personal data in the third country or international organisation; or",False,medium,False,none,compliant,"The REA generally states that suitable security measures ensure protection, while the REG permissively lists one possible legal mechanism for safeguards; no direct conflict is expressed.",an appropriate level of data protection for the foreign transfer is ensured by means of suitable security measures,"the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by: (a) contractual clauses"
chunk7_deontic_stages,REA-09#1,"For data transfers within the PwC network, the PwC network companies have, among other things, concluded an internal data protection agreement which provides for compliance with the EU standard contractual clauses of the EU Commission within the meaning of Art 46 para 2 lit c)",REG-070,Art15(2),"Where personal data are transferred to a third country or to an international organisation, the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer.",False,low,True,none,needs manual review,"The REA addresses existence of an internal transfer agreement and safeguards, while the REG addresses a data subject's right to be informed; there is no quote-supported direct conflict, and omission of the information right alone is not a deviation.","For data transfers within the PwC network, the PwC network companies have, among other things, concluded an internal data protection agreement","Where personal data are transferred to a third country or to an international organisation, the data subject shall have the right to be informed of the appropriate safeguards pursuant to Article 46 relating to the transfer."
chunk7_deontic_stages,REA-09#1,"For data transfers within the PwC network, the PwC network companies have, among other things, concluded an internal data protection agreement which provides for compliance with the EU standard contractual clauses of the EU Commission within the meaning of Art 46 para 2 lit c)",REG-121,Art46(2(c)),The appropriate safeguards MAY be provided for by: (c) standard data protection clauses adopted by the Commission in accordance with the examination procedure referred to in Article 93(2);,False,high,False,none,compliant,"The REA describes use of Commission standard contractual clauses under Article 46(2)(c), which is consistent with the REG's permissive safeguard mechanism; no direct conflict is stated.",concluded an internal data protection agreement which provides for compliance with the EU standard contractual clauses of the EU Commission within the meaning of Art 46 para 2 lit c),The appropriate safeguards MAY be provided for by: (c) standard data protection clauses adopted by the Commission
chunk7_deontic_stages,REA-09#1,"For data transfers within the PwC network, the PwC network companies have, among other things, concluded an internal data protection agreement which provides for compliance with the EU standard contractual clauses of the EU Commission within the meaning of Art 46 para 2 lit c)",REG-122,Art46(2(d)),The appropriate safeguards MAY be provided for by: (d) standard data protection clauses adopted by a supervisory authority and approved by the Commission pursuant to the examination procedure referred to in Article 93(2);,False,high,False,none,compliant,REG-122 provides an alternative permissible safeguard route under Article 46(2)(d); the REA's reference to Article 46(2)(c) does not directly conflict with that alternative.,compliance with the EU standard contractual clauses of the EU Commission within the meaning of Art 46 para 2 lit c),The appropriate safeguards MAY be provided for by: (d) standard data protection clauses adopted by a supervisory authority and approved by the Commission
chunk7_deontic_stages,REA-09#2,"GDPR for the transfer of personal data from EU/EEA countries to PwC network companies outside the EU/EEA. If you have any questions about such data protection contracts based on the EU standard contractual clauses or if you would like more information about further security mechanisms and security measures for the transfer of data to third countries, please feel free to contact our data protection officer, e.g. at DE_Datenschutz@pwc.com. When you visit our website, we collect the data that is technically necessary to display this website to you.",REG-064,Art15(1(c)),"The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;",False,low,True,none,needs manual review,"The REG text as provided is unclear, and the REA does not clearly express the same or a directly conflicting disclosure constraint regarding recipients in third countries.","GDPR for the transfer of personal data from EU/EEA countries to PwC network companies outside the EU/EEA. | When you visit our website, we collect the data that is technically necessary to display this website to you.","The Data Subject WILL be disclosed, in particular recipients in third countries or international organisations;"
